Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Response,Reco_Policy_Groups,City_Group,Region_Group
46,0,0,0,1,12760,12,4,1,1,4,0,14
38,0,0,0,1,11430,0,0,4,0,3,0,1
65,0,0,0,1,22272,3,3,2,0,0,0,5
75,0,1,0,1,21148,0,0,1,0,0,0,14
47,0,0,0,1,14088,10,3,1,1,3,2,1
73,0,0,0,1,18004,3,3,4,0,0,0,7
41,6,1,1,0,22176,8,3,1,0,4,2,3
46,0,1,0,1,9776,3,3,5,1,1,3,4
63,0,1,0,1,19648,6,2,1,0,1,3,4
57,1,0,1,0,25209,5,3,1,0,0,3,4
54,0,0,0,1,14400,3,4,1,1,4,0,0
36,0,1,0,1,14080,0,0,2,1,1,0,9
61,0,0,0,1,19350,7,4,4,0,4,0,13
37,0,0,0,1,9450,5,2,2,0,2,3,11
62,0,1,0,1,17880,0,0,2,0,1,2,17
21,0,1,0,1,5224,0,0,1,0,3,1,12
26,0,0,0,1,10208,3,2,3,1,3,4,18
45,0,0,0,1,14856,4,2,4,1,3,2,10
64,1,0,0,0,28704,4,4,1,1,4,0,10
62,0,0,0,1,20704,4,3,1,1,2,1,14
33,0,1,0,1,11916,9,1,1,0,0,4,16
56,0,0,0,1,13640,0,0,1,0,2,2,4
50,0,1,0,1,18004,0,0,4,1,4,0,5
61,0,0,0,1,20960,2,3,3,1,1,1,11
29,0,1,0,1,10544,4,2,2,0,0,3,13
63,0,0,0,1,12216,15,3,3,0,0,4,16
20,0,1,0,1,7836,0,0,1,0,0,2,15
52,0,1,0,1,14784,2,1,3,1,1,3,6
19,19,1,0,0,17484,0,0,1,1,1,0,17
27,0,0,0,1,8694,0,0,1,1,0,2,0
34,2,0,1,0,21450,15,1,5,0,3,0,5
32,3,1,1,0,16435,2,1,2,1,3,2,12
43,4,0,1,0,22212,0,0,2,0,0,3,12
25,0,0,0,1,6880,5,3,1,0,3,0,3
21,1,0,1,0,8370,2,2,1,1,1,4,0
58,0,0,0,1,18048,3,1,4,0,3,1,1
45,0,0,0,1,12080,0,0,2,0,0,4,4
26,0,0,0,1,6480,3,3,1,0,1,0,4
38,0,0,0,1,11286,3,1,2,0,3,0,9
44,2,1,0,0,19376,1,2,1,0,2,2,9
59,2,0,1,0,20865,3,3,1,0,2,0,1
61,11,0,1,0,26736,0,0,2,0,1,2,8
25,3,0,1,0,10710,1,3,4,1,2,1,9
23,0,0,0,1,10736,0,0,3,0,1,4,0
56,0,0,0,1,18396,2,1,4,0,1,2,7
31,0,1,0,1,13060,1,3,2,1,2,2,17
26,0,1,0,1,11322,0,0,4,0,2,3,6
68,3,0,1,0,24414,6,4,2,0,0,0,16
56,0,1,0,1,12940,8,3,5,1,2,2,3
30,0,1,0,1,7030,3,3,1,0,4,2,8
41,0,1,0,1,16522,1,2,1,0,2,3,10
43,10,0,1,0,24906,1,4,4,0,1,0,7
22,0,1,0,1,9338,0,0,2,1,0,3,2
46,0,1,0,1,15792,1,3,1,1,2,3,8
70,5,0,1,0,29971,15,3,5,0,4,0,15
27,0,1,0,1,7260,1,2,3,1,1,4,4
69,0,0,0,1,20256,1,3,1,1,1,3,7
24,0,1,0,1,8292,0,0,1,0,3,2,8
60,0,0,0,1,15484,15,3,2,0,1,0,3
74,1,0,1,0,28582,0,0,1,0,3,2,16
61,5,0,1,0,21100,15,4,1,1,2,0,0
25,0,1,0,1,6490,1,1,1,0,0,4,2
23,0,1,0,1,4194,1,3,1,1,3,1,9
45,0,0,0,1,15626,2,2,2,1,1,2,1
73,0,0,0,1,18030,15,2,2,0,2,0,13
56,0,1,0,1,21690,2,1,3,0,1,0,0
55,0,0,0,1,14432,2,3,1,0,2,3,4
72,1,0,1,0,26028,0,0,4,0,0,2,9
30,0,1,0,1,8820,0,0,5,0,4,3,14
23,0,1,0,1,9312,1,3,3,0,3,0,10
75,0,1,0,1,18496,5,1,1,0,0,4,18
28,0,1,0,1,11520,0,0,3,0,0,0,3
21,0,1,0,1,5096,1,2,1,0,1,3,13
75,0,0,0,1,21930,0,0,2,0,4,3,17
48,0,0,0,1,16170,7,2,1,0,3,1,15
75,0,1,0,1,18000,15,3,1,0,3,2,17
63,5,1,1,0,27961,0,0,3,1,1,2,10
56,0,0,0,1,15950,7,3,1,0,4,0,10
60,0,0,0,1,19200,1,4,1,0,2,3,4
57,0,0,0,1,18210,5,3,1,0,3,2,3
21,0,1,0,1,6870,0,0,2,0,3,2,4
60,0,0,0,1,19008,13,4,1,0,2,0,8
50,4,0,1,0,24539,13,1,1,1,3,2,14
23,0,1,0,1,8992,0,0,2,0,1,4,12
75,0,0,0,1,19788,0,0,2,0,2,2,0
41,0,0,0,1,12320,13,1,1,0,1,0,3
64,0,0,0,1,16276,0,0,1,0,2,0,2
65,0,0,0,1,16952,4,3,2,0,2,0,5
27,0,1,0,1,8190,0,0,1,1,1,4,0
44,0,0,0,1,16800,15,3,2,0,3,4,19
43,1,0,1,0,11858,0,0,4,0,4,2,17
24,0,0,0,1,7896,0,0,1,0,3,3,15
17,35,0,0,0,25126,0,0,3,1,1,2,3
59,1,0,1,0,26118,4,2,1,0,1,4,19
38,0,1,0,1,7956,1,3,2,1,1,0,7
72,0,0,0,1,21472,15,1,1,0,3,0,19
50,5,1,1,0,28890,1,1,1,0,1,2,15
20,0,1,0,1,4254,0,0,3,1,1,3,12
26,0,0,0,1,10620,0,0,2,1,2,4,15
75,0,1,0,1,23580,1,3,1,0,0,1,10
67,0,0,0,1,13008,0,0,2,0,1,2,17
67,8,0,1,0,32930,15,2,1,0,3,3,3
48,0,1,0,1,17472,0,0,1,0,3,4,3
51,0,0,0,1,12600,0,0,1,0,3,4,18
44,3,0,1,0,20638,15,2,1,0,1,4,18
27,0,0,0,1,7680,6,1,3,0,3,0,8
25,0,1,0,1,10782,0,0,2,0,1,3,4
41,0,1,0,1,11300,2,1,1,0,0,2,3
31,0,1,0,1,10016,0,0,2,1,0,4,9
33,32,1,1,0,21302,8,3,1,1,1,3,18
31,0,0,0,1,6888,7,3,1,0,4,2,10
23,0,1,0,1,3984,1,1,3,0,3,4,6
23,0,1,0,1,10688,0,0,1,0,3,2,17
25,0,1,0,1,6610,0,0,1,0,3,1,14
27,1,1,1,0,7164,7,2,1,0,1,2,14
43,0,1,0,1,8960,9,1,1,0,3,0,11
29,0,0,0,1,4896,1,2,1,0,2,4,1
33,0,0,0,1,8204,2,2,2,0,4,0,2
58,3,0,1,0,22838,15,4,5,0,1,0,4
51,0,1,0,1,13944,15,3,3,0,0,2,2
24,0,1,0,1,7080,2,2,2,0,2,3,16
54,0,0,0,1,12680,15,1,3,1,3,0,1
58,2,0,1,0,24570,8,3,4,0,2,0,9
62,0,1,0,1,15704,1,3,1,0,3,2,18
75,0,1,0,1,24912,7,4,1,0,3,3,12
31,0,1,0,1,7512,0,0,1,1,3,2,3
21,0,1,0,1,5872,0,0,1,1,3,0,8
63,0,1,0,1,14410,9,2,1,0,4,0,3
18,25,0,1,0,20192,10,2,1,0,1,0,19
24,0,1,0,1,9296,4,3,1,0,2,2,2
61,0,0,0,1,14136,1,2,2,0,0,3,7
57,6,0,1,0,24192,8,3,5,0,1,3,15
68,0,0,0,1,19880,0,0,2,0,1,4,13
60,0,1,0,1,15540,15,3,4,0,4,4,8
33,0,0,0,1,8246,6,3,2,1,0,3,2
26,0,1,0,1,6816,0,0,4,0,4,3,6
27,3,0,1,0,17561,0,0,2,0,0,0,3
30,0,0,0,1,12520,1,1,1,0,0,3,8
31,0,0,0,1,10816,0,0,1,0,1,3,17
54,0,0,0,1,17134,15,3,5,1,3,4,18
35,0,0,0,1,8568,7,3,1,0,1,2,9
67,2,0,1,0,23436,5,4,1,0,1,0,19
68,0,0,0,1,22644,13,3,4,1,0,0,8
60,0,1,0,1,19328,3,3,1,0,1,0,2
45,0,0,0,1,17342,1,4,4,1,4,4,14
55,0,0,0,1,15210,0,0,2,0,0,2,19
24,0,1,0,1,6260,2,2,2,1,1,4,4
45,0,0,0,1,13160,7,3,4,0,1,0,3
64,0,0,0,1,15678,4,1,2,0,0,1,14
33,0,1,0,1,11610,5,3,3,0,4,3,6
34,0,0,0,1,10674,5,3,1,0,3,4,2
35,0,1,0,1,9884,2,4,2,1,2,0,13
40,0,1,0,1,9424,15,4,2,1,3,3,17
59,0,0,0,1,15548,1,3,2,1,2,4,6
57,0,1,0,1,13662,3,3,1,0,3,3,4
66,2,0,1,0,28476,0,0,1,1,4,2,4
38,0,0,0,1,12720,0,0,1,0,0,0,2
58,0,1,0,1,14184,0,0,1,0,2,0,1
33,0,0,0,1,11466,0,0,1,0,2,3,7
31,12,1,1,0,14952,15,2,2,0,3,0,6
44,0,1,0,1,13860,9,1,2,0,1,0,5
54,0,1,0,1,19292,3,1,1,0,1,0,9
34,0,0,0,1,7920,0,0,1,0,2,1,8
53,0,0,0,1,9180,7,3,1,0,0,1,9
43,0,1,0,1,15960,2,1,1,0,0,3,10
35,0,1,0,1,12960,3,1,1,0,0,2,1
27,0,1,0,1,7452,0,0,1,0,3,3,17
40,0,0,0,1,9296,8,3,1,0,2,0,13
43,0,1,0,1,9488,4,3,2,1,2,4,18
17,34,0,0,0,17740,6,3,2,0,1,0,13
20,0,1,0,1,5184,0,0,2,0,1,0,7
27,0,1,0,1,5544,5,4,3,0,4,0,11
35,0,1,0,1,12474,2,3,1,0,2,2,7
23,0,1,0,1,10256,0,0,5,0,3,3,15
38,0,0,0,1,14322,3,3,4,0,1,2,0
54,0,0,0,1,12826,7,3,1,0,0,3,7
41,0,0,0,1,16704,3,1,1,0,0,1,11
52,14,0,0,0,25754,0,0,3,0,2,0,5
56,5,0,1,0,30288,6,4,4,1,2,0,8
42,3,0,1,0,18495,0,0,1,0,1,0,15
25,0,1,0,1,10448,4,2,1,0,2,3,17
37,0,0,0,1,10800,0,0,4,0,4,3,6
37,0,0,0,1,7212,0,0,1,0,2,3,7
75,0,0,0,1,17444,3,3,1,0,3,0,2
33,0,1,0,1,13060,0,0,3,0,0,2,15
37,0,0,0,1,9604,1,3,5,1,4,0,4
22,0,1,0,1,10080,0,0,1,1,2,4,0
27,0,0,0,1,10064,3,2,1,0,0,2,7
20,0,1,0,1,5870,0,0,1,0,0,2,10
37,0,1,0,1,8316,0,0,3,1,3,0,3
34,0,1,0,1,10288,1,1,4,0,1,2,11
21,0,1,0,1,5216,0,0,3,0,0,0,4
49,0,0,0,1,13220,1,1,1,0,3,4,7
54,0,0,0,1,16458,12,3,4,1,2,1,15
37,0,1,0,1,13140,2,3,1,0,3,2,14
64,0,1,0,1,12936,2,1,1,1,0,3,4
52,0,0,0,1,10908,12,3,1,0,3,0,10
19,0,0,0,1,2380,0,0,1,0,1,2,1
30,0,1,0,1,6960,2,2,1,0,0,4,16
29,0,1,0,1,5200,0,0,1,1,1,4,11
23,30,0,0,0,24186,4,3,2,1,3,4,17
23,0,1,0,1,4856,0,0,1,0,1,0,16
49,0,1,0,1,11040,14,3,2,0,1,4,16
56,0,0,0,1,12650,6,3,2,0,3,4,0
40,0,0,0,1,16584,3,3,4,0,3,0,19
52,8,0,1,0,23078,15,3,1,1,2,3,5
28,0,1,0,1,12240,7,1,1,1,1,1,8
44,0,0,0,1,11106,2,1,3,1,4,4,14
20,0,1,0,1,7230,0,0,4,1,3,4,12
22,0,1,0,1,9282,0,0,2,0,3,0,8
41,0,1,0,1,14784,0,0,1,0,3,2,1
21,0,1,0,1,9024,0,0,3,0,1,3,1
22,0,1,0,1,4254,0,0,3,1,2,3,19
46,0,1,0,1,14958,1,1,1,0,3,1,12
54,0,0,0,1,18144,11,3,1,0,0,0,17
22,0,1,0,1,7110,1,1,1,0,2,3,12
35,0,0,0,1,9600,1,2,1,0,1,4,19
23,0,1,0,1,9296,0,0,1,1,1,3,6
35,0,1,0,1,11056,0,0,3,1,1,3,1
23,0,1,0,1,9716,0,0,1,0,0,0,16
57,0,0,0,1,15870,11,2,1,0,1,3,18
29,0,1,0,1,8596,5,3,3,0,0,2,4
24,0,1,0,1,9760,0,0,1,0,2,2,5
19,0,1,0,1,4038,0,0,3,0,3,3,13
25,0,1,0,1,6170,0,0,2,0,0,2,15
34,0,1,0,1,7980,5,1,2,0,0,2,2
43,0,0,0,1,9520,15,4,1,0,3,3,12
48,4,0,1,0,15484,15,3,1,0,4,0,7
50,0,0,0,1,14160,0,0,1,0,3,2,18
64,2,1,1,0,25326,15,3,1,0,3,1,19
43,3,0,1,0,20028,6,2,3,0,3,4,1
22,0,1,0,1,9030,0,0,1,1,0,4,14
25,0,1,0,1,5860,0,0,5,0,1,2,18
25,0,1,0,1,10048,1,2,3,0,3,2,6
72,0,1,0,1,17212,5,3,3,1,3,3,12
27,0,1,0,1,9002,6,2,1,0,2,1,13
62,13,0,1,0,27897,15,3,4,0,1,0,9
70,0,0,0,1,18630,1,3,2,0,3,2,17
29,0,1,0,1,4760,4,1,1,1,1,2,17
19,0,0,0,1,4056,0,0,1,0,1,3,1
27,0,1,0,1,8268,1,3,1,1,2,4,1
32,5,0,1,0,24217,14,3,1,1,0,0,7
24,1,0,1,0,11142,2,1,1,0,3,4,4
60,0,0,0,1,14496,7,3,2,1,0,0,0
32,0,1,0,1,11680,1,1,1,0,3,3,17
30,0,1,0,1,7824,0,0,1,0,2,0,13
48,0,0,0,1,13002,1,3,1,0,1,4,14
22,0,0,0,1,8208,2,1,1,1,0,1,7
31,0,0,0,1,9828,0,0,1,1,1,0,1
75,0,1,0,1,21120,3,1,1,0,2,2,9
56,0,1,0,1,19040,7,3,5,1,4,1,13
52,9,0,1,0,24460,3,2,1,0,1,4,4
45,0,0,0,1,13200,7,1,1,1,3,4,2
33,1,1,0,0,16065,5,1,1,0,0,2,1
25,0,0,0,1,4336,1,3,3,0,1,3,7
23,0,1,0,1,7840,1,1,1,0,1,2,14
69,0,1,0,1,17332,9,1,1,0,3,2,3
52,0,0,0,1,9252,5,3,5,0,0,4,19
26,8,0,1,0,13860,1,3,2,0,0,4,19
48,0,1,0,1,16354,0,0,1,1,2,0,7
21,0,1,0,1,7488,0,0,4,0,1,3,3
21,0,1,0,1,6660,0,0,1,0,2,0,10
19,0,1,0,1,6830,0,0,5,0,3,4,6
64,0,0,0,1,17212,2,3,3,0,4,0,11
75,0,1,0,1,23142,0,0,3,0,0,4,18
71,0,0,0,1,22356,5,1,2,0,3,0,1
70,0,1,0,1,22536,0,0,1,0,1,2,12
22,0,1,0,1,5024,0,0,1,0,3,2,13
38,0,0,0,1,13600,0,0,5,0,3,0,8
17,37,0,1,0,23587,1,4,4,0,0,0,5
26,0,1,0,1,12024,4,4,4,1,4,4,15
30,0,1,0,1,11754,0,0,1,0,3,2,6
22,0,1,0,1,10080,0,0,5,0,3,2,8
37,0,1,0,1,10350,2,1,3,0,1,3,16
27,2,0,1,0,8780,0,0,1,1,1,0,3
22,0,1,0,1,10704,0,0,1,0,4,4,5
30,0,0,0,1,11142,0,0,3,1,4,0,13
70,5,0,1,0,26163,0,0,2,0,3,1,8
75,0,1,0,1,21312,5,3,1,0,3,4,16
64,0,0,0,1,20192,15,1,3,0,3,0,15
35,0,1,0,1,14190,2,3,2,0,2,0,3
52,13,0,1,0,24528,15,4,5,0,4,4,4
21,37,1,1,0,24153,15,1,1,0,1,2,13
34,0,0,0,1,8834,3,4,1,0,4,2,7
21,0,1,0,1,9728,0,0,1,0,0,4,12
29,0,1,0,1,6820,2,1,3,0,1,3,1
21,2,1,1,0,11664,0,0,1,1,1,0,10
61,0,0,0,1,14256,11,3,3,0,3,3,2
58,0,0,0,1,14768,12,1,1,1,1,3,9
25,0,0,0,1,9872,1,3,4,0,0,4,10
28,0,0,0,1,9142,0,0,2,0,3,4,5
24,0,1,0,1,5520,0,0,1,0,1,2,14
26,0,1,0,1,6620,0,0,1,1,4,4,2
19,0,1,0,1,4170,0,0,3,0,3,2,12
75,0,0,0,1,17724,0,0,1,1,0,4,16
61,1,0,1,0,29161,2,1,1,0,1,0,4
28,0,0,0,1,9488,6,4,1,0,3,2,8
71,0,0,0,1,15904,0,0,3,0,1,2,11
33,0,1,0,1,6710,3,1,4,0,1,1,10
64,2,1,1,0,20798,2,3,1,0,2,2,19
24,0,1,0,1,6330,0,0,4,0,1,0,12
36,0,1,0,1,11070,10,3,3,0,2,2,4
36,0,1,0,1,8004,4,4,3,0,4,3,16
18,0,1,0,1,7730,0,0,2,0,4,3,18
40,0,0,0,1,16128,8,3,1,0,4,0,16
32,33,0,1,0,26656,6,4,3,1,4,4,4
75,0,0,0,1,20064,0,0,2,0,2,0,4
58,0,0,0,1,14608,0,0,2,0,0,0,1
75,0,0,0,1,23472,15,4,1,0,4,3,6
51,0,0,0,1,13046,0,0,4,0,4,2,10
75,0,0,0,1,22712,9,3,4,0,0,0,10
60,0,0,0,1,12430,0,0,1,0,1,3,13
59,0,0,0,1,12320,4,3,3,0,3,0,5
54,7,0,1,0,28627,13,2,4,0,2,1,8
61,0,0,0,1,15360,7,3,1,0,3,1,8
32,3,1,1,0,19992,4,1,1,0,3,2,1
54,0,1,0,1,13676,15,1,1,0,1,2,3
30,0,1,0,1,9808,0,0,4,0,2,2,3
32,0,1,0,1,12980,5,3,2,0,3,0,3
69,0,0,0,1,21964,0,0,4,0,1,0,16
68,0,0,0,1,17304,15,1,5,0,3,0,17
21,0,1,0,1,4032,0,0,1,1,4,3,17
46,3,0,1,0,19728,5,4,1,1,0,2,18
73,0,0,0,1,20366,0,0,1,1,2,0,4
24,0,0,0,1,5368,0,0,5,0,4,3,8
70,0,1,0,1,19692,2,1,1,0,1,2,16
68,0,1,0,1,14904,2,2,2,1,3,3,9
41,0,0,0,1,12798,2,3,3,0,4,0,6
59,3,0,1,0,24000,8,4,4,0,3,2,17
44,0,1,0,1,10674,1,1,1,0,1,3,14
54,1,0,1,0,32112,4,3,5,0,3,0,12
34,9,0,1,0,15432,0,0,2,0,0,0,13
49,2,0,1,0,15960,2,3,1,1,1,4,1
39,0,0,0,1,8554,8,2,5,0,4,0,9
43,3,0,1,0,18849,5,3,2,0,0,2,3
37,0,1,0,1,10736,2,4,1,1,1,0,8
55,0,1,0,1,15600,2,1,2,1,4,2,1
45,0,0,0,1,10016,5,3,5,0,3,3,7
61,6,0,1,0,35305,0,0,4,0,4,0,3
34,0,1,0,1,11376,0,0,2,0,3,0,0
30,0,1,0,1,9198,1,4,5,0,4,2,4
75,0,0,0,1,20772,2,3,5,1,1,3,3
67,0,0,0,1,20992,0,0,2,0,3,3,18
46,0,0,0,1,13200,15,2,3,1,3,4,11
71,0,0,0,1,17160,8,3,1,0,2,0,7
67,0,1,0,1,19232,2,2,1,0,1,2,13
65,0,0,0,1,17984,15,3,2,1,2,2,15
25,0,1,0,1,7490,2,3,1,0,0,4,16
36,0,1,0,1,12260,0,0,1,0,0,1,2
17,44,1,1,0,39456,1,1,1,0,0,0,10
36,0,0,0,1,8666,2,3,3,1,2,2,3
32,0,1,0,1,12600,6,1,5,0,2,1,14
26,0,0,0,1,9558,0,0,1,0,1,0,11
33,0,0,0,1,7224,0,0,2,0,2,0,10
22,0,1,0,1,5168,0,0,1,0,4,2,7
29,0,0,0,1,5820,1,1,5,0,0,4,15
73,0,0,0,1,16860,10,3,1,0,4,1,7
22,0,1,0,1,4236,2,1,2,0,0,0,6
66,2,0,1,0,27636,1,3,4,1,4,3,17
75,0,0,0,1,24016,15,1,3,0,3,0,16
28,0,0,0,1,10768,1,3,4,0,3,4,8
16,24,0,1,0,15411,0,0,4,1,2,4,1
39,0,0,0,1,13860,13,3,5,0,0,2,8
21,0,0,0,1,7788,0,0,1,0,1,2,13
58,0,1,0,1,17160,2,3,3,0,0,4,16
18,34,0,1,0,18120,15,4,1,1,1,4,1
29,0,0,0,1,8918,0,0,4,0,3,4,15
55,2,0,1,0,24192,4,2,1,0,1,4,19
24,0,1,0,1,7464,3,4,3,0,2,4,2
40,0,0,0,1,12820,5,1,1,0,3,0,8
21,0,1,0,1,5870,0,0,1,0,1,1,19
27,0,0,0,1,8330,3,1,3,0,0,4,6
69,0,1,0,1,18016,0,0,5,0,1,4,2
24,0,1,0,1,10832,1,1,1,0,4,1,8
43,0,1,0,1,11412,0,0,1,0,3,1,13
26,0,1,0,1,7000,0,0,1,1,1,0,13
40,4,0,1,0,20092,0,0,2,0,0,4,11
53,0,0,0,1,13460,0,0,1,0,3,0,8
75,0,1,0,1,22236,1,1,1,0,2,4,6
38,0,0,0,1,11232,0,0,3,1,1,1,15
54,0,0,0,1,17752,15,2,2,0,3,0,8
47,0,0,0,1,14928,8,1,4,0,1,1,1
34,0,1,0,1,8764,7,3,2,0,2,0,13
24,0,0,0,1,10038,0,0,3,0,3,2,5
58,0,0,0,1,12460,11,2,3,1,3,3,19
65,0,1,0,1,25364,3,1,1,0,1,0,16
48,0,1,0,1,14560,2,3,1,0,1,0,13
72,0,0,0,1,21760,1,1,4,0,3,4,0
28,0,1,0,1,10624,0,0,1,1,3,0,3
23,0,1,0,1,9464,0,0,3,0,1,3,6
59,0,0,0,1,15096,13,4,1,0,4,0,14
48,0,0,0,1,12980,0,0,1,0,0,0,5
28,0,1,0,1,6870,0,0,1,0,0,2,5
34,0,0,0,1,11556,0,0,4,0,2,3,6
34,0,0,0,1,10998,0,0,1,0,1,1,18
75,0,0,0,1,20672,15,1,3,0,2,1,14
31,0,0,0,1,9044,3,2,4,0,2,1,2
32,0,1,0,1,7536,6,3,1,0,3,2,6
44,0,1,0,1,12150,1,1,1,1,1,4,13
44,0,0,0,1,9920,0,0,5,0,1,3,13
21,0,1,0,1,6320,0,0,1,0,1,1,18
58,0,1,0,1,20550,1,1,3,0,1,4,7
32,0,1,0,1,8764,6,3,2,0,3,2,16
41,0,0,0,1,10818,0,0,1,0,0,2,14
66,0,0,0,1,19448,2,3,5,1,4,3,2
44,0,1,0,1,14278,0,0,3,0,0,2,13
74,1,0,1,0,23744,7,4,1,0,0,2,18
31,5,0,1,0,17433,0,0,2,1,4,4,13
16,44,0,0,0,31680,3,3,2,1,4,3,13
38,0,1,0,1,12080,3,1,1,1,1,2,8
47,0,0,0,1,16198,3,1,1,0,0,0,0
32,0,0,0,1,12060,0,0,1,0,1,2,7
35,10,0,1,0,22377,1,3,4,0,3,0,12
38,0,0,0,1,6888,4,2,2,0,0,4,3
38,0,0,0,1,12760,1,3,1,0,1,2,18
26,0,0,0,1,7548,0,0,4,0,1,1,19
47,0,1,0,1,11322,0,0,1,0,4,3,10
39,9,0,1,0,17942,2,1,2,0,2,3,1
58,3,0,1,0,23688,10,3,1,0,2,1,2
55,0,0,0,1,13008,1,1,3,1,1,2,15
41,0,0,0,1,14366,15,3,2,1,2,2,10
45,0,1,0,1,12780,1,1,1,1,1,2,0
56,0,0,0,1,18620,0,0,1,0,0,1,2
52,0,1,0,1,12624,0,0,5,0,1,2,12
26,0,1,0,1,9534,0,0,1,0,3,0,9
26,0,1,0,1,6030,0,0,4,0,3,4,18
21,23,0,0,0,18480,0,0,4,1,4,0,5
53,0,1,0,1,14300,7,1,1,0,1,3,14
31,0,1,0,1,6550,6,4,1,0,3,1,3
61,0,0,0,1,19552,7,2,2,0,2,2,10
32,0,1,0,1,6330,7,3,1,1,0,1,13
17,48,1,1,0,26918,0,0,1,1,0,0,7
65,0,0,0,1,14222,1,3,2,0,0,4,18
52,0,0,0,1,14256,6,3,3,0,2,1,3
41,0,0,0,1,14322,1,4,1,0,2,4,4
24,4,1,0,0,6988,5,3,1,0,1,4,3
71,0,0,0,1,21664,4,4,4,0,3,0,7
18,23,0,0,0,12566,7,3,2,0,0,4,11
20,31,0,0,0,25916,3,2,2,1,2,2,16
69,4,0,1,0,29478,0,0,2,0,2,2,9
22,0,1,0,1,10654,0,0,2,0,3,0,7
26,0,0,0,1,13176,3,1,4,0,3,4,4
65,0,0,0,1,16856,3,3,2,0,2,2,2
37,0,0,0,1,8890,5,3,1,0,0,1,7
37,0,0,0,1,10048,8,2,3,0,3,1,13
32,0,1,0,1,12320,3,2,4,0,3,0,14
34,0,1,0,1,8806,0,0,1,0,4,1,7
26,0,0,0,1,9936,4,3,1,0,2,2,17
26,0,1,0,1,9170,0,0,1,0,4,1,5
57,0,0,0,1,16100,0,0,1,0,1,0,9
22,0,1,0,1,8232,1,4,1,0,1,0,19
75,0,0,0,1,18944,15,3,2,0,2,3,19
65,10,1,0,0,29136,0,0,1,0,3,1,12
21,0,1,0,1,11152,0,0,1,0,3,4,0
57,12,0,1,0,26930,0,0,1,0,4,0,19
22,1,0,1,0,16152,0,0,1,0,1,0,18
31,0,0,0,1,5700,8,4,2,0,4,3,14
47,1,0,1,0,13686,15,3,4,0,0,4,8
30,0,1,0,1,7716,0,0,1,1,2,3,0
66,4,0,1,0,21873,0,0,4,0,1,0,1
68,1,0,1,0,32880,15,1,3,0,2,0,17
75,0,1,0,1,18788,5,3,1,0,1,0,12
54,0,1,0,1,11160,0,0,1,0,4,3,3
34,2,0,1,0,11616,3,3,4,0,0,2,14
57,0,1,0,1,18122,10,3,1,0,0,3,11
58,4,0,1,0,21021,1,3,4,0,0,2,13
62,0,0,0,1,14430,15,4,4,1,2,2,14
70,0,0,0,1,17732,3,3,2,0,4,0,4
62,0,1,0,1,13596,15,3,1,0,2,4,13
69,6,0,1,0,26502,5,3,1,1,3,0,15
28,0,1,0,1,6900,0,0,3,0,1,0,18
59,0,0,0,1,16302,0,0,2,0,1,1,0
33,2,0,1,0,14617,1,3,1,0,2,4,2
29,0,1,0,1,13212,1,1,1,0,2,3,0
30,1,0,1,0,11682,0,0,1,0,3,3,4
31,0,0,0,1,14140,0,0,5,0,4,0,11
27,0,0,0,1,8554,1,3,1,0,2,1,11
58,2,1,1,0,29970,0,0,3,0,1,3,12
71,0,0,0,1,16716,0,0,4,0,4,0,2
72,3,0,1,0,25760,0,0,1,0,1,1,16
42,0,0,0,1,16632,0,0,4,0,4,2,6
72,0,0,0,1,18044,4,3,1,0,3,0,2
70,0,0,0,1,17610,5,4,2,0,3,0,2
25,0,1,0,1,6384,0,0,1,0,1,3,1
32,0,1,0,1,6970,2,3,1,0,0,0,15
57,0,0,0,1,17332,13,1,1,1,3,4,7
58,0,1,0,1,15334,15,1,2,0,3,0,13
22,0,1,0,1,3732,0,0,1,0,3,3,5
44,13,1,1,0,22713,10,3,2,0,1,3,10
62,0,1,0,1,17368,1,3,1,0,0,0,14
22,0,1,0,1,9156,0,0,1,0,0,2,14
23,2,0,1,0,13073,0,0,1,0,3,1,1
23,0,1,0,1,4568,0,0,2,1,2,4,11
28,0,0,0,1,4976,0,0,2,0,3,4,15
39,0,1,0,1,9772,4,1,1,0,1,0,6
39,0,1,0,1,12690,10,1,3,0,0,0,7
26,0,1,0,1,10048,0,0,3,1,0,3,19
65,0,0,0,1,14856,0,0,1,0,0,0,0
56,14,0,1,0,25244,0,0,1,0,4,0,4
21,31,0,0,0,15848,0,0,1,0,0,4,12
31,0,1,0,1,7824,0,0,2,1,3,0,15
24,0,1,0,1,5296,4,3,1,0,1,1,18
25,0,1,0,1,6760,5,1,1,1,1,0,6
38,0,1,0,1,7872,0,0,2,1,1,3,4
35,6,0,1,0,18792,3,1,2,0,1,4,6
24,0,1,0,1,5112,0,0,1,0,2,2,7
23,5,0,1,0,12441,0,0,4,0,1,3,17
68,1,0,1,0,25715,15,3,2,0,0,3,14
46,0,0,0,1,10134,0,0,1,1,4,2,3
45,0,0,0,1,11660,2,3,1,0,0,3,18
44,7,0,1,0,22539,1,3,2,0,4,0,10
50,1,0,1,0,21504,0,0,4,0,0,0,4
52,0,1,0,1,12892,3,3,1,0,2,4,1
21,0,1,0,1,5480,0,0,1,1,4,3,1
