,Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Reco_Policy_Cat,City_Code,Region_Code,Response
37519,38,23,1,0,0,25830,1,4,1,16,3,245,0
37520,32,0,1,0,1,9424,0,0,1,15,4,688,1
37521,46,0,0,0,1,16276,4,3,2,18,2,2492,0
37522,29,0,1,0,1,5520,4,3,1,21,3,250,0
37523,55,0,0,0,1,16604,9,3,2,11,2,1263,1
37524,64,0,0,0,1,13872,0,0,2,16,1,62,0
37525,63,0,1,0,1,16548,14,1,1,22,1,4014,0
37526,34,0,1,0,1,10528,0,0,4,16,1,2075,1
37527,66,0,0,0,1,15240,7,3,1,21,2,237,1
37528,26,0,1,0,1,11142,6,4,1,20,1,3072,1
37529,23,0,1,0,1,7608,0,0,3,9,11,2390,0
37530,59,0,0,0,1,14036,15,3,1,22,3,1850,0
37531,16,34,0,1,0,26521,4,4,3,1,16,922,0
37532,25,0,0,0,1,9506,0,0,1,17,8,2941,0
37533,35,0,1,0,1,10016,4,3,3,18,10,1530,0
37534,24,3,1,1,0,12230,5,3,3,18,4,845,0
37535,24,0,0,0,1,7980,0,0,1,10,5,30,0
37536,21,42,0,0,0,31990,3,3,1,20,1,1377,0
37537,32,0,1,0,1,11106,7,3,1,22,2,2283,0
37538,54,3,0,1,0,18546,9,4,2,22,1,410,0
37539,34,2,0,1,0,23548,3,2,2,5,1,916,0
37540,60,4,0,1,0,25092,2,3,2,10,9,877,0
37541,45,0,1,0,1,13608,7,3,7,22,2,252,1
37542,40,0,0,0,1,8596,8,2,2,13,21,5962,0
37543,66,0,0,0,1,17248,1,3,1,2,12,2983,0
37544,25,0,1,0,1,11856,3,1,1,16,1,572,0
37545,24,0,1,0,1,4960,0,0,1,20,1,1280,0
37546,32,0,1,0,1,9232,4,2,3,12,27,1704,0
37547,54,0,1,0,1,12360,3,1,3,17,23,111,1
37548,57,0,1,0,1,14112,0,0,1,12,26,1291,1
37549,56,0,0,0,1,16744,8,3,1,20,1,313,0
37550,34,0,1,0,1,12980,1,1,1,1,5,652,0
37551,44,0,0,0,1,15816,1,1,6,21,1,2157,0
37552,33,0,1,0,1,10672,0,0,1,19,18,917,0
37553,63,7,0,1,0,32259,15,3,2,8,1,2408,1
37554,64,0,0,0,1,13944,15,1,1,16,1,1890,0
37555,28,0,1,0,1,6360,0,0,1,15,29,166,0
37556,30,0,0,0,1,8946,2,2,1,20,7,446,0
37557,28,0,1,0,1,8638,0,0,3,7,4,37,0
37558,41,0,1,0,1,14146,2,3,1,5,4,2419,1
37559,37,0,0,0,1,10080,2,3,4,7,13,3102,0
37560,52,0,1,0,1,14904,1,1,1,18,6,2301,0
37561,52,0,1,0,1,17136,1,1,2,1,31,5344,0
37562,67,0,0,0,1,15522,0,0,2,17,3,2056,0
37563,24,0,1,0,1,10752,3,1,3,19,18,2363,0
37564,25,2,1,1,0,15024,0,0,1,10,11,315,0
37565,75,0,0,0,1,22572,2,3,4,18,27,3872,0
37566,52,0,0,0,1,15576,14,4,1,3,2,577,0
37567,46,4,1,1,0,27910,0,0,2,22,1,3415,1
37568,36,0,1,0,1,8064,0,0,1,19,1,729,1
37569,67,0,1,0,1,13440,2,3,6,20,14,1822,0
37570,33,1,1,1,0,10854,7,1,5,12,1,3516,0
37571,71,0,0,0,1,21600,0,0,1,1,15,2502,0
37572,22,0,1,0,1,3774,2,4,2,18,3,3791,0
37573,67,0,0,0,1,19328,7,2,2,5,1,5087,0
37574,67,0,0,0,1,18836,4,4,4,16,1,566,0
37575,27,4,0,1,0,12661,3,2,2,9,33,4516,0
37576,30,12,1,1,0,22572,2,3,1,16,8,278,0
37577,36,0,0,0,1,8708,0,0,1,21,4,198,0
37578,63,1,0,1,0,26252,8,4,1,22,1,26,1
37579,62,0,0,0,1,17602,0,0,3,12,12,104,1
37580,56,0,0,0,1,20160,13,1,1,17,3,1147,0
37581,26,0,0,0,1,7980,0,0,1,5,13,546,0
37582,38,0,1,0,1,12020,12,3,1,6,4,5379,1
37583,26,0,1,0,1,10736,6,3,1,18,2,3828,1
37584,48,0,1,0,1,15184,9,4,1,21,20,1571,0
37585,68,0,0,0,1,18180,0,0,1,22,19,1722,0
37586,33,0,1,0,1,7240,1,1,2,3,2,3323,1
37587,37,0,1,0,1,14916,1,2,4,18,10,2852,0
37588,39,0,1,0,1,15818,0,0,2,3,2,3214,0
37589,64,1,0,1,0,25620,0,0,2,22,2,1204,0
37590,27,0,0,0,1,11376,1,2,1,22,21,4835,1
37591,47,0,0,0,1,15756,11,3,4,14,21,5499,0
37592,25,0,1,0,1,9254,0,0,1,16,30,394,1
37593,75,0,0,0,1,22576,1,1,1,16,3,58,0
37594,20,0,1,0,1,4200,0,0,3,18,14,753,0
37595,40,0,1,0,1,10384,1,1,1,22,6,178,0
37596,43,2,0,1,0,19723,0,0,2,18,3,1506,1
37597,32,0,1,0,1,11520,0,0,6,7,4,37,0
37598,66,0,1,0,1,19500,15,3,1,11,2,1820,0
37599,24,0,1,0,1,7044,3,3,5,2,2,3667,1
37600,75,0,0,0,1,18570,15,3,2,22,12,2676,0
37601,26,0,1,0,1,8136,2,1,2,19,7,116,0
37602,47,0,1,0,1,15432,1,1,2,19,11,98,0
37603,34,0,1,0,1,10112,0,0,1,14,15,666,0
37604,75,0,0,0,1,25574,15,3,1,3,2,3915,0
37605,54,0,0,0,1,10980,7,1,1,1,19,3685,0
37606,55,5,0,1,0,21112,10,4,5,11,2,2252,0
37607,34,0,1,0,1,9568,1,3,1,20,4,2236,0
37608,30,0,1,0,1,10144,1,1,2,16,10,743,0
37609,62,0,0,0,1,15552,4,3,1,21,3,3292,0
37610,61,0,0,0,1,20928,2,3,3,21,6,337,1
37611,21,0,1,0,1,7416,0,0,5,2,33,3813,0
37612,39,0,1,0,1,9156,4,2,2,20,11,319,0
37613,24,0,0,0,1,5024,0,0,2,18,4,1237,0
37614,70,0,0,0,1,17310,5,4,4,22,34,150,1
37615,27,0,1,0,1,9758,0,0,2,3,2,4021,1
37616,36,0,1,0,1,12204,2,3,5,7,13,3102,0
37617,32,0,0,0,1,7644,7,3,1,3,2,1745,0
37618,67,0,0,0,1,15704,7,3,6,21,28,605,1
37619,40,30,0,0,0,36230,6,1,1,20,21,4278,0
37620,58,0,0,0,1,13656,0,0,1,8,20,1911,1
37621,42,0,0,0,1,9504,14,3,1,5,1,1244,0
37622,41,0,0,0,1,8344,0,0,3,21,2,192,1
37623,25,0,1,0,1,6940,0,0,2,21,8,5077,0
37624,46,0,1,0,1,10704,3,2,1,16,17,818,1
37625,48,0,1,0,1,9576,2,2,1,1,17,3080,0
37626,22,0,1,0,1,8076,0,0,2,16,3,2265,1
37627,24,2,0,1,0,13910,0,0,6,19,19,744,0
37628,67,0,0,0,1,15024,0,0,1,21,14,1675,0
37629,23,0,1,0,1,5670,0,0,2,2,6,202,0
37630,28,0,1,0,1,8316,8,3,1,19,8,3514,0
37631,44,0,1,0,1,9728,6,3,1,16,11,407,0
37632,63,0,0,0,1,14856,3,2,4,22,18,2644,1
37633,23,0,1,0,1,7836,1,1,3,12,8,730,0
37634,18,23,0,0,0,24499,0,0,4,19,12,84,0
37635,23,0,1,0,1,3984,0,0,2,20,7,2661,1
37636,22,0,1,0,1,8400,0,0,1,17,5,1469,1
37637,75,0,0,0,1,21216,3,3,5,19,18,2363,0
37638,32,0,1,0,1,6888,1,2,3,12,17,1757,0
37639,41,0,1,0,1,16200,9,1,2,17,2,4043,1
37640,17,41,0,1,0,26052,0,0,1,16,10,782,0
37641,64,0,0,0,1,19808,2,3,1,17,8,3774,0
37642,58,0,0,0,1,11160,6,3,1,18,3,59,1
37643,23,0,1,0,1,8750,0,0,1,22,1,2805,0
37644,52,5,1,1,0,17920,1,1,2,12,5,1187,0
37645,27,0,1,0,1,11448,1,2,1,17,35,2882,1
37646,28,1,0,1,0,17510,1,3,2,5,9,587,1
37647,68,0,0,0,1,19424,15,3,2,21,3,955,0
37648,56,0,0,0,1,15028,0,0,8,1,19,2008,0
37649,28,0,1,0,1,8364,1,1,1,17,6,3622,0
37650,30,0,0,0,1,11920,4,4,1,18,10,147,0
37651,71,0,0,0,1,17248,10,4,1,22,1,4798,1
37652,75,0,0,0,1,21046,1,3,2,12,2,107,0
37653,61,0,1,0,1,16912,0,0,6,15,19,334,1
37654,18,39,0,0,0,22716,15,4,1,18,22,575,0
37655,56,0,0,0,1,13552,4,3,4,5,4,248,0
37656,39,0,1,0,1,13486,0,0,4,2,3,2116,1
37657,58,2,0,1,0,27174,15,3,2,19,1,552,0
37658,45,0,1,0,1,14760,6,1,1,13,1,1600,0
37659,20,0,0,0,1,3672,0,0,2,15,11,3255,0
37660,39,7,1,1,0,15674,5,3,2,17,1,3395,0
37661,18,32,0,1,0,22281,4,3,1,22,4,1323,0
37662,37,1,0,1,0,19701,6,2,1,22,8,934,1
37663,49,5,0,1,0,21600,7,4,2,7,1,325,0
37664,46,0,1,0,1,9440,0,0,1,22,6,122,0
37665,50,11,0,1,0,26628,15,3,4,2,1,2139,0
37666,66,5,0,1,0,23595,15,4,2,22,1,1577,0
37667,20,0,1,0,1,5408,0,0,3,2,2,794,0
37668,26,0,1,0,1,10208,2,3,4,21,25,4295,0
37669,30,0,1,0,1,8700,3,1,2,22,2,47,1
37670,23,0,1,0,1,8876,0,0,1,16,19,831,0
37671,59,0,1,0,1,17760,0,0,6,16,1,1741,0
37672,44,0,1,0,1,12560,2,1,3,1,5,1187,0
37673,45,0,1,0,1,12240,7,3,2,22,1,1371,0
37674,21,0,1,0,1,9184,0,0,1,1,22,4254,0
37675,46,0,0,0,1,16608,1,1,4,19,3,13,1
37676,41,0,0,0,1,9604,15,2,2,20,8,4924,0
37677,45,6,1,1,0,23580,0,0,2,18,1,2643,0
37678,23,0,0,0,1,5056,0,0,1,22,4,2413,1
37679,75,0,0,0,1,19320,6,2,5,20,7,1222,0
37680,63,0,1,0,1,21024,0,0,1,19,1,217,0
37681,72,0,0,0,1,18536,9,3,2,18,1,6024,1
37682,50,0,0,0,1,16406,0,0,2,21,16,100,0
37683,47,0,1,0,1,9760,15,1,1,1,10,584,0
37684,67,3,0,1,0,25872,0,0,2,13,10,224,0
37685,25,0,1,0,1,11484,2,2,2,6,5,2295,0
37686,35,4,1,1,0,17356,0,0,3,6,34,774,0
37687,26,33,0,1,0,25376,2,3,2,11,2,746,0
37688,25,0,1,0,1,5210,2,3,4,1,6,2321,0
37689,53,6,0,1,0,21672,13,1,4,22,2,137,0
37690,23,0,1,0,1,8638,0,0,1,9,12,2974,0
37691,18,0,1,0,1,8240,0,0,1,16,1,410,0
37692,58,0,0,0,1,15960,4,1,2,22,11,750,0
37693,70,0,0,0,1,19822,7,1,2,1,12,288,0
37694,31,0,1,0,1,10544,2,3,1,20,29,112,0
37695,29,0,0,0,1,7116,1,1,1,22,16,40,0
37696,35,0,1,0,1,9920,0,0,2,16,3,1406,0
37697,28,0,1,0,1,6550,0,0,1,22,3,2149,1
37698,47,0,1,0,1,17940,4,3,1,13,1,2841,0
37699,73,0,1,0,1,18540,3,3,3,16,3,797,0
37700,25,0,1,0,1,7488,0,0,1,4,9,967,0
37701,45,0,1,0,1,14718,0,0,1,12,1,3620,0
37702,51,4,0,1,0,23673,0,0,4,22,7,4713,0
37703,27,0,1,0,1,8052,6,4,1,17,2,1219,0
37704,43,0,0,0,1,14388,0,0,1,4,27,1520,0
37705,50,0,1,0,1,13780,4,3,5,21,3,5074,0
37706,34,0,1,0,1,10320,3,1,4,17,1,207,0
37707,51,0,0,0,1,13464,3,1,1,1,17,3217,0
37708,55,0,0,0,1,14404,3,2,1,1,19,1231,0
37709,63,0,1,0,1,20520,0,0,1,18,10,699,0
37710,75,0,0,0,1,20512,9,4,1,9,4,2488,0
37711,31,0,0,0,1,10144,10,3,2,18,3,1619,1
37712,21,0,1,0,1,10704,0,0,1,22,7,2262,1
37713,67,0,0,0,1,22236,15,3,1,16,1,1844,0
37714,37,0,0,0,1,13156,15,4,2,20,6,1708,0
37715,53,0,1,0,1,13640,0,0,1,6,20,1320,0
37716,26,0,1,0,1,6690,0,0,1,21,9,841,0
37717,54,0,1,0,1,17706,1,1,1,19,3,2049,1
37718,29,0,0,0,1,11358,0,0,4,16,3,4461,0
37719,71,0,0,0,1,16328,15,3,2,18,2,252,0
37720,63,0,0,0,1,16660,15,4,1,22,4,1417,1
37721,23,0,1,0,1,8890,0,0,1,14,5,3116,0
37722,21,0,1,0,1,9604,1,2,3,10,4,2381,0
37723,55,0,1,0,1,16120,14,3,1,22,3,4155,0
37724,22,0,0,0,1,5160,0,0,1,22,7,685,1
37725,45,0,0,0,1,9568,0,0,1,19,19,2047,0
37726,33,0,1,0,1,12180,4,3,6,12,2,107,0
37727,20,18,1,1,0,11558,4,1,1,15,7,2105,1
37728,48,0,0,0,1,16224,15,4,2,21,2,1034,0
37729,51,0,1,0,1,18508,2,3,2,20,8,3220,0
37730,23,0,1,0,1,6670,1,3,3,18,3,2791,1
37731,24,0,1,0,1,7040,1,1,1,22,11,750,0
37732,75,0,0,0,1,18960,12,3,1,18,2,1356,1
37733,58,0,0,0,1,15672,7,2,1,6,4,139,0
37734,56,0,0,0,1,16744,10,1,1,17,3,2044,0
37735,68,4,0,1,0,32724,0,0,5,7,1,3085,0
37736,28,0,0,0,1,8806,2,2,2,20,1,1169,0
37737,46,5,1,1,0,17222,3,3,2,4,23,1180,1
37738,47,0,1,0,1,15744,2,2,1,22,16,100,0
37739,16,28,0,1,0,23372,0,0,4,22,3,2078,1
37740,24,0,0,0,1,7104,0,0,3,17,2,2823,0
37741,20,0,0,0,1,9772,0,0,4,17,3,1331,1
37742,37,1,1,1,0,21285,15,2,2,21,18,3090,0
37743,24,0,1,0,1,6180,0,0,1,22,1,1025,0
37744,55,0,0,0,1,13992,3,3,4,16,3,3161,0
37745,69,0,0,0,1,14616,3,3,1,18,1,39,1
37746,57,0,0,0,1,20160,3,3,1,2,1,2176,0
37747,22,30,0,1,0,26499,14,3,3,14,2,1564,1
37748,25,0,0,0,1,5940,3,3,1,1,5,652,0
37749,55,0,1,0,1,15510,5,1,1,18,1,2711,0
37750,43,1,1,1,0,14943,0,0,2,22,15,1404,0
37751,22,0,1,0,1,5656,0,0,1,22,1,3794,0
37752,55,0,1,0,1,19950,15,1,1,16,2,1857,0
37753,26,0,1,0,1,8124,2,4,3,17,2,2225,0
37754,39,0,1,0,1,9422,1,4,1,17,10,1766,0
37755,20,35,1,0,0,26880,3,1,2,2,18,1161,0
37756,32,0,1,0,1,11940,9,3,2,11,2,2088,0
37757,29,0,1,0,1,7128,1,1,1,22,1,2946,0
37758,32,0,0,0,1,13620,0,0,2,21,18,276,0
37759,25,0,1,0,1,7488,0,0,3,16,16,3021,0
37760,33,0,0,0,1,10746,0,0,1,18,3,2540,0
37761,52,0,0,0,1,16100,11,3,2,17,9,2005,0
37762,47,0,0,0,1,12440,7,4,1,21,7,516,0
37763,43,3,0,1,0,13824,0,0,2,15,8,2215,0
37764,69,0,1,0,1,17612,4,1,1,8,4,136,0
37765,31,0,1,0,1,10832,3,1,1,16,1,5,0
37766,27,0,0,0,1,11970,0,0,1,19,15,3953,0
37767,37,2,0,1,0,20100,7,2,2,22,8,4821,0
37768,61,8,0,1,0,28713,15,4,4,15,15,553,0
37769,42,0,1,0,1,11610,8,3,5,18,15,902,0
37770,63,0,1,0,1,15408,15,2,3,19,1,603,1
37771,21,0,1,0,1,8100,0,0,1,16,12,3702,1
37772,47,3,0,1,0,20559,5,4,5,7,1,369,0
37773,75,0,1,0,1,15708,0,0,2,21,20,94,0
37774,26,0,1,0,1,7992,0,0,1,6,4,262,0
37775,52,0,1,0,1,18384,3,1,1,22,3,128,0
37776,64,0,1,0,1,18976,1,4,1,17,17,3039,1
37777,49,0,0,0,1,8832,0,0,6,14,29,166,0
37778,54,0,1,0,1,12800,6,1,6,13,1,614,0
37779,46,1,0,1,0,14313,15,1,1,21,9,264,0
37780,16,32,0,1,0,19980,2,3,1,20,3,835,0
37781,20,0,1,0,1,10400,0,0,1,21,4,1081,0
37782,54,3,0,1,0,20856,2,4,4,3,2,1288,0
37783,74,1,0,1,0,29925,5,3,1,21,3,1135,0
37784,75,0,0,0,1,19080,15,2,3,18,30,394,0
37785,37,0,1,0,1,8918,0,0,1,19,13,2833,1
37786,23,5,1,1,0,11944,2,2,4,1,3,265,0
37787,23,0,1,0,1,8778,2,4,2,17,9,103,1
37788,32,0,1,0,1,12474,2,3,1,8,1,552,0
37789,72,0,0,0,1,14280,14,3,4,14,2,496,0
37790,75,0,0,0,1,26942,3,1,1,22,3,1872,1
37791,39,0,1,0,1,10566,0,0,3,16,16,689,0
37792,38,0,0,0,1,11916,15,4,4,17,2,444,1
37793,29,0,1,0,1,9604,2,1,4,19,1,883,1
37794,20,0,1,0,1,6890,0,0,3,3,2,2382,1
37795,52,0,0,0,1,17444,14,3,4,21,29,5259,0
37796,25,6,0,1,0,9285,7,3,4,16,7,4012,1
37797,67,3,0,1,0,31178,3,4,1,22,1,102,1
37798,43,1,1,1,0,19620,15,1,1,16,2,2512,0
37799,39,0,1,0,1,13000,7,4,1,21,34,391,0
37800,57,6,0,1,0,22963,0,0,4,18,8,2537,0
37801,67,0,0,0,1,18540,4,1,1,16,6,2620,0
37802,66,0,0,0,1,18016,0,0,1,22,1,78,0
37803,22,0,1,0,1,5320,0,0,1,21,35,3874,0
37804,26,0,1,0,1,9562,0,0,1,22,2,1322,0
37805,62,0,0,0,1,13224,15,1,1,12,20,317,1
37806,60,0,0,0,1,18420,3,3,2,21,6,1553,1
37807,56,0,0,0,1,12560,0,0,1,5,1,156,0
37808,74,0,1,0,1,19552,1,3,1,18,13,2621,1
37809,64,0,0,0,1,15240,15,3,1,21,2,2452,0
37810,33,3,0,1,0,19808,8,3,1,21,1,3477,1
37811,26,0,0,0,1,9984,0,0,2,17,12,3592,0
37812,41,0,1,0,1,10136,0,0,1,21,3,239,0
37813,62,0,0,0,1,18048,3,3,1,8,21,4335,0
37814,56,8,0,1,0,27238,0,0,4,22,3,55,1
37815,32,0,1,0,1,6490,0,0,6,19,14,1392,0
37816,32,43,0,0,0,24819,3,3,1,2,27,2066,0
37817,28,0,1,0,1,9058,2,3,1,22,3,4148,1
37818,57,0,0,0,1,19380,4,2,1,20,21,5027,0
37819,73,0,1,0,1,17472,2,2,3,4,9,157,0
37820,28,0,1,0,1,10602,0,0,1,18,9,3046,0
37821,64,0,0,0,1,15262,0,0,6,21,8,1326,0
37822,50,7,0,1,0,22848,5,1,1,2,15,1621,0
37823,20,0,1,0,1,4518,0,0,5,22,2,1538,0
37824,64,0,0,0,1,12650,0,0,3,17,2,5402,1
37825,66,0,0,0,1,20910,8,3,1,5,1,217,0
37826,73,1,0,1,0,24990,5,3,1,12,1,741,0
37827,48,7,0,1,0,19040,4,2,1,18,10,2337,0
37828,50,0,1,0,1,12980,15,2,1,5,29,93,1
37829,17,22,1,0,0,13014,5,2,1,15,11,175,1
37830,61,0,0,0,1,18180,15,2,3,22,1,534,0
37831,33,0,1,0,1,9016,7,3,3,8,1,923,0
37832,26,0,1,0,1,10256,3,3,1,21,9,587,1
37833,62,0,0,0,1,21900,0,0,2,14,2,3986,0
37834,25,0,1,0,1,6470,3,1,1,10,4,779,0
37835,39,0,0,0,1,10016,2,2,2,17,7,954,0
37836,20,4,1,0,0,10160,0,0,2,1,28,762,0
37837,44,0,0,0,1,9744,1,1,1,15,18,3525,0
37838,37,0,0,0,1,10048,5,1,2,12,1,1325,1
37839,38,0,0,0,1,14916,0,0,1,16,3,2487,0
37840,23,0,0,0,1,3888,0,0,4,21,2,866,0
37841,26,0,1,0,1,9730,2,1,1,18,10,1185,0
37842,23,0,1,0,1,3402,0,0,6,12,3,4206,0
37843,31,8,0,1,0,15612,0,0,1,19,7,1080,0
37844,25,0,1,0,1,4952,2,2,3,13,5,2430,0
37845,34,0,1,0,1,7392,5,4,1,10,6,114,0
37846,64,3,0,0,0,28800,0,0,5,5,1,1244,0
37847,59,0,1,0,1,15730,0,0,2,16,10,754,0
37848,31,0,0,0,1,7896,0,0,4,19,11,359,0
37849,31,0,0,0,1,8680,0,0,1,18,1,2942,0
37850,31,0,1,0,1,9936,3,3,1,9,3,4619,0
37851,28,0,1,0,1,10464,3,4,3,22,2,203,0
37852,20,0,1,0,1,7416,0,0,2,13,20,1544,0
37853,41,0,1,0,1,16368,1,1,3,10,4,2943,0
37854,41,0,1,0,1,8176,0,0,2,14,29,1168,0
37855,61,14,0,0,0,34776,1,3,2,22,1,534,0
37856,42,0,0,0,1,10944,2,3,1,5,20,94,1
37857,35,2,0,1,0,9162,7,3,2,12,25,2365,0
37858,45,0,0,0,1,9984,13,3,1,18,1,854,0
37859,21,0,1,0,1,5168,0,0,1,17,2,1861,1
37860,67,0,0,0,1,19424,12,3,1,22,9,103,0
37861,37,0,1,0,1,13260,2,3,2,21,21,4973,0
37862,23,0,0,0,1,8628,0,0,2,3,2,1896,0
37863,59,0,0,0,1,19404,1,2,2,4,9,4138,0
37864,68,0,0,0,1,14904,1,3,1,8,16,2271,0
37865,44,0,0,0,1,9904,1,4,5,21,8,1624,0
37866,24,1,0,1,0,17107,0,0,1,17,20,680,0
37867,75,0,1,0,1,16156,11,1,2,18,1,3388,0
37868,61,0,0,0,1,16716,0,0,1,16,1,1357,0
37869,25,0,1,0,1,7560,0,0,1,13,8,3569,0
37870,61,0,0,0,1,18210,0,0,1,21,10,224,0
37871,31,0,1,0,1,10656,0,0,4,10,13,4033,0
37872,33,0,1,0,1,10782,0,0,1,2,18,1917,0
37873,43,0,0,0,1,12920,0,0,2,21,7,3148,0
37874,62,0,1,0,1,18486,0,0,1,15,12,330,1
37875,22,0,1,0,1,9926,0,0,1,22,1,1925,1
37876,67,0,0,0,1,17430,15,3,4,18,1,2148,0
37877,32,3,0,1,0,17760,2,1,2,16,4,942,1
37878,57,0,0,0,1,16328,15,1,4,19,1,2877,1
37879,59,0,0,0,1,14664,1,3,1,18,3,2097,0
37880,75,0,0,0,1,23750,0,0,1,16,1,62,0
37881,27,0,0,0,1,4864,0,0,3,21,2,192,0
37882,50,0,0,0,1,12780,13,4,2,19,1,1884,0
37883,53,0,0,0,1,11484,0,0,1,2,28,762,0
37884,68,0,1,0,1,14424,3,3,1,22,20,1599,0
37885,19,0,1,0,1,4500,0,0,4,22,2,4938,0
37886,45,2,0,1,0,20563,0,0,1,22,3,2269,0
37887,33,15,1,0,0,20484,2,1,1,16,1,3405,0
37888,47,0,0,0,1,10962,6,1,1,19,8,1977,0
37889,36,0,1,0,1,7980,2,1,1,19,15,50,1
37890,25,24,0,1,0,25728,1,3,1,22,24,2739,0
37891,57,0,0,0,1,13040,6,3,1,21,1,977,0
37892,30,0,1,0,1,11016,2,2,4,17,23,1374,1
37893,22,0,1,0,1,5176,0,0,1,22,4,4271,0
37894,49,0,0,0,1,13156,2,3,2,4,9,1261,0
37895,22,0,1,0,1,6610,0,0,1,18,23,1,0
37896,65,4,0,1,0,34099,10,1,3,16,1,590,0
37897,29,1,0,1,0,14259,7,3,4,3,2,2810,0
37898,64,0,0,0,1,15886,7,2,4,18,1,4452,0
37899,52,0,0,0,1,18088,1,3,3,3,2,2474,0
37900,73,0,0,0,1,23364,0,0,4,19,1,146,0
37901,40,0,0,0,1,9702,0,0,2,2,18,1161,0
37902,65,0,0,0,1,16380,13,1,1,12,1,2387,0
37903,29,0,1,0,1,7668,3,3,6,16,1,981,1
37904,35,0,1,0,1,11680,14,2,3,17,3,2900,0
37905,75,0,0,0,1,20604,4,3,4,18,6,3954,1
37906,23,0,1,0,1,7572,0,0,1,17,7,693,0
37907,26,33,1,0,0,31152,0,0,1,9,5,1292,0
37908,32,0,0,0,1,11394,0,0,1,17,16,1113,0
37909,65,0,0,0,1,19904,5,3,1,5,15,1158,1
37910,41,2,0,1,0,16828,4,3,4,21,3,3696,1
37911,22,0,1,0,1,9100,0,0,1,1,11,1205,0
37912,62,0,0,0,1,17388,0,0,1,5,4,308,0
37913,36,0,1,0,1,9904,1,2,4,17,23,1,1
37914,53,11,0,1,0,31404,4,4,5,3,2,1567,0
37915,57,15,1,1,0,32259,0,0,1,1,9,3834,0
37916,24,0,1,0,1,8638,2,2,4,9,20,1911,0
37917,48,0,0,0,1,14058,0,0,1,20,18,277,0
37918,70,5,0,1,0,35795,15,4,1,17,2,1036,1
37919,36,0,0,0,1,12060,7,2,9,1,19,3778,0
37920,28,0,0,0,1,4880,5,4,3,9,4,4697,0
37921,69,0,1,0,1,16650,0,0,3,13,13,3200,1
37922,70,0,0,0,1,19584,0,0,1,10,7,1518,1
37923,42,0,1,0,1,13440,1,3,3,22,22,1630,0
37924,22,0,0,0,1,9954,0,0,2,22,9,928,0
37925,75,0,0,0,1,17490,0,0,2,16,1,62,0
37926,24,0,1,0,1,6190,0,0,1,15,15,1680,1
37927,29,0,1,0,1,6490,1,1,2,16,1,2085,0
37928,51,0,0,0,1,17316,4,1,2,1,2,3164,0
37929,20,42,0,1,0,27888,2,4,4,22,30,4608,1
37930,44,0,0,0,1,9450,0,0,1,16,1,3751,0
37931,24,0,1,0,1,7860,0,0,6,21,23,366,0
37932,24,0,1,0,1,9776,3,4,1,9,4,4815,0
37933,23,0,0,0,1,7584,0,0,2,18,2,1227,0
37934,52,2,0,1,0,16940,15,3,1,14,7,625,1
37935,53,0,0,0,1,15652,9,2,1,11,2,3483,1
37936,28,0,1,0,1,10992,5,4,4,17,9,4022,0
37937,61,0,0,0,1,18540,1,4,4,22,1,3794,1
37938,49,4,0,1,0,26956,4,3,1,22,2,47,0
37939,38,2,1,1,0,23868,6,2,2,17,24,2755,0
37940,70,0,0,0,1,15036,0,0,1,14,4,81,1
37941,21,0,1,0,1,3966,1,4,1,22,8,350,1
37942,61,0,1,0,1,17430,0,0,1,20,13,1381,0
37943,58,4,0,1,0,27120,0,0,2,16,1,4428,0
37944,59,0,1,0,1,18228,5,2,1,17,7,2238,0
37945,24,0,1,0,1,4134,0,0,1,17,26,1865,0
37946,73,0,0,0,1,22176,4,3,1,20,6,1010,0
37947,30,0,0,0,1,10530,0,0,1,18,1,244,0
37948,39,0,1,0,1,9380,6,1,4,7,1,369,0
37949,46,0,0,0,1,11340,0,0,1,2,3,2151,0
37950,52,0,0,0,1,16884,3,2,4,18,23,1,1
37951,57,0,0,0,1,15392,2,3,1,19,1,551,0
37952,26,0,1,0,1,12042,2,1,3,10,4,3563,0
37953,31,0,1,0,1,6240,4,1,1,4,9,2384,0
37954,52,0,1,0,1,12402,3,2,4,20,17,328,1
37955,21,0,1,0,1,3504,0,0,1,9,29,166,0
37956,18,37,0,1,0,23004,3,1,4,1,7,4862,0
37957,25,0,1,0,1,9408,1,1,3,12,2,1564,0
37958,25,0,0,0,1,5248,0,0,1,22,4,1031,0
37959,57,0,0,0,1,18840,2,3,4,7,1,255,1
37960,27,0,0,0,1,9936,1,4,4,18,3,715,0
37961,23,0,1,0,1,9324,0,0,1,10,15,4432,0
37962,39,0,0,0,1,13280,12,1,4,16,5,1229,0
37963,51,0,0,0,1,10520,8,3,1,14,15,3489,0
37964,38,0,0,0,1,14322,8,3,2,18,1,6,1
37965,26,0,1,0,1,6210,3,1,1,22,8,3223,0
37966,60,0,0,0,1,17524,0,0,5,20,7,3453,0
37967,55,0,1,0,1,20670,1,1,3,22,2,1967,0
37968,64,1,0,1,0,30559,9,1,1,19,15,3042,1
37969,52,0,0,0,1,14690,0,0,2,2,7,1715,0
37970,37,0,0,0,1,9114,15,1,4,19,15,1540,0
37971,53,1,0,1,0,26521,0,0,2,22,18,653,0
